,STOCK CODE,STOCK NAME_x,VALUE DATE,EVAL MID YIELD,EVAL MID PRICE,EVAL MID PRICE CHANGE,EVAL MID YIELD CHANGE,MODIFIED DURATION,CONVEXITY,COUPON FREQUENCY,NEXT COUPON RATE
1329,DN150002,ISLAM 5.750% 22.04.2025,2019-09-03,3.463,101.415,-0.013999999999999999,-0.015,0.609,0.6759999999999999,2.0,5.75
1315,DN150002,ISLAM 5.750% 22.04.2025,2019-10-01,3.3939999999999997,101.285,0.0,-0.01,0.5329999999999999,0.5529999999999999,2.0,5.75
1316,DN150002,ISLAM 5.750% 22.04.2025,2019-11-01,3.408,101.087,-0.006,0.0,0.465,0.433,2.0,5.75
1313,DN150002,ISLAM 5.750% 22.04.2025,2019-12-02,3.385,100.897,-0.019,-0.001,0.38299999999999995,0.293,2.0,5.75
1293,DN150002,ISLAM 5.750% 22.04.2025,2020-01-02,3.363,100.704,-0.011000000000000001,-0.006,0.3,0.18,2.0,5.75
1286,DN150002,ISLAM 5.750% 22.04.2025,2020-02-03,3.2689999999999997,100.51799999999999,-0.02,-0.004,0.214,0.091,2.0,5.75
1283,DN150002,ISLAM 5.750% 22.04.2025,2020-03-02,3.056,100.36200000000001,-0.02,-0.012,0.138,0.038,2.0,5.75
1277,DN150002,ISLAM 5.750% 22.04.2025,2020-04-01,3.1489999999999996,100.141,-0.006,-0.015,0.055999999999999994,0.006,2.0,5.75
1294,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2019-08-01,4.048,109.125,-0.003,0.0,5.329,33.969,2.0,5.69
1282,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2019-09-03,3.8160000000000003,110.36,0.049,-0.011000000000000001,5.252999999999999,33.119,2.0,5.69
1268,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2019-10-01,3.8810000000000002,109.87200000000001,0.025,-0.005,5.1739999999999995,32.260999999999996,2.0,5.69
1269,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2019-11-01,3.9130000000000003,109.571,0.059000000000000004,-0.011000000000000001,5.0889999999999995,31.348000000000003,2.0,5.69
1264,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2019-12-02,3.909,109.479,-0.011000000000000001,0.0,5.006,30.468000000000004,2.0,5.69
1245,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-01-02,3.889,109.471,-0.003,-0.001,5.055,30.394000000000002,2.0,5.69
1238,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-02-03,3.662,110.595,0.048,-0.011000000000000001,4.98,29.596,2.0,5.69
1236,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-03-02,3.449,111.64399999999999,0.102,-0.021,4.914,28.913,2.0,5.69
1232,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-04-01,4.001,108.52,0.218,-0.042,4.808,27.839000000000002,2.0,5.69
1229,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-05-04,3.491,111.104,0.105,-0.023,4.743,27.171999999999997,2.0,5.69
1217,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-06-01,3.411,111.39399999999999,-0.057999999999999996,0.008,4.671,26.459,2.0,5.69
1216,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-07-01,3.446,111.05799999999999,-0.005,0.0,4.709,26.326999999999998,2.0,5.69
1207,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-08-03,3.1460000000000004,112.449,-0.023,0.0,4.632,25.569000000000003,2.0,5.69
1190,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-09-01,3.071,112.666,-0.02,-0.001,4.5569999999999995,24.839000000000002,2.0,5.69
1187,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-10-01,3.093,112.37200000000001,-0.057,0.01,4.475,24.06,2.0,5.69
1177,DO140029,UNITAPAH 5.69% Series 20  12.12.2025,2020-11-02,3.035,112.47200000000001,-0.013999999999999999,-0.001,4.391,23.273000000000003,2.0,5.69
1293,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2019-08-01,4.018,108.39299999999999,-0.003,0.0,4.976,29.554000000000002,2.0,5.64
1281,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2019-09-03,3.7910000000000004,109.499,0.043,-0.011000000000000001,4.898,28.74,2.0,5.64
1267,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2019-10-01,3.8480000000000003,109.08200000000001,0.013000000000000001,-0.003,4.82,27.945999999999998,2.0,5.64
1268,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2019-11-01,3.884,108.772,0.054000000000000006,-0.011000000000000001,4.735,27.093000000000004,2.0,5.64
1263,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2019-12-02,3.88,108.677,-0.006,-0.001,4.652,26.272,2.0,5.64
1244,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-01-02,3.864,108.64,-0.008,0.0,4.69,26.144000000000002,2.0,5.64
1237,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-02-03,3.645,109.62,0.037000000000000005,-0.01,4.613,25.385,2.0,5.64
1235,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-03-02,3.4330000000000003,110.566,0.087,-0.02,4.547,24.737,2.0,5.64
1231,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-04-01,3.947,107.87700000000001,0.191,-0.04,4.445,23.785,2.0,5.64
1228,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-05-04,3.4589999999999996,110.12299999999999,0.083,-0.021,4.376,23.13,2.0,5.64
1216,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-06-01,3.375,110.39399999999999,-0.06,0.009000000000000001,4.303999999999999,22.467,2.0,5.64
1215,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-07-01,3.409,110.07700000000001,-0.001,-0.001,4.332,22.296,2.0,5.64
1206,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-08-03,3.1,111.368,-0.015,-0.002,4.254,21.583000000000002,2.0,5.64
1189,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-09-01,3.029,111.529,-0.02,-0.001,4.178999999999999,20.906,2.0,5.64
1186,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-10-01,3.053,111.23299999999999,-0.043,0.008,4.0969999999999995,20.189,2.0,5.64
1176,DO140030,UNITAPAH 5.64% Series 19 12.06.2025,2020-11-02,2.995,111.303,-0.013999999999999999,-0.001,4.012,19.462,2.0,5.64
277,DP080045,PIYS 0% 31.01.2020,2019-08-01,3.6439999999999997,101.126,-0.006,-0.001,0.488,0.47700000000000004,2.0,5.95
274,DP080045,PIYS 0% 31.01.2020,2019-09-03,3.5789999999999997,100.945,-0.025,-0.001,0.402,0.32299999999999995,2.0,5.95
271,DP080045,PIYS 0% 31.01.2020,2019-10-01,3.5010000000000003,100.791,-0.003,-0.01,0.32799999999999996,0.215,2.0,5.95
272,DP080045,PIYS 0% 31.01.2020,2019-11-01,3.5260000000000002,100.581,-0.006,-0.001,0.245,0.12,2.0,5.95
267,DP080045,PIYS 0% 31.01.2020,2019-12-02,3.4760000000000004,100.39,-0.019,-0.003,0.162,0.053,2.0,5.95
263,DP080045,PIYS 0% 31.01.2020,2020-01-02,3.44,100.19,-0.013000000000000001,-0.008,0.079,0.012,2.0,5.95
1296,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2019-08-01,4.11,110.508,-0.004,0.0,6.004,43.388999999999996,2.0,5.78
1284,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2019-09-03,3.8789999999999996,111.936,0.052000000000000005,-0.01,5.932,42.479,2.0,5.78
1270,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2019-10-01,3.955,111.322,0.062,-0.01,5.852,41.494,2.0,5.78
1271,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2019-11-01,3.98,111.045,0.062,-0.01,5.767,40.465,2.0,5.78
1266,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2019-12-02,3.977,110.95299999999999,-0.011000000000000001,0.0,5.683,39.473,2.0,5.78
1247,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-01-02,3.9530000000000003,110.991,-0.008,0.0,5.751,39.53,2.0,5.78
1240,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-02-03,3.713,112.399,0.051,-0.01,5.68,38.673,2.0,5.78
1238,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-03-02,3.485,113.738,0.115,-0.02,5.619,37.942,2.0,5.78
1234,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-04-01,4.112,109.667,0.254,-0.042,5.499,36.583,2.0,5.78
1231,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-05-04,3.56,112.95700000000001,0.157,-0.027999999999999997,5.445,35.931999999999995,2.0,5.78
1219,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-06-01,3.484,113.29799999999999,-0.034,0.003,5.374,35.129,2.0,5.78
1218,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-07-01,3.5189999999999997,112.935,-0.005,0.0,5.428999999999999,35.096,2.0,5.78
1209,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-08-03,3.2319999999999998,114.527,-0.023,0.0,5.356,34.260999999999996,2.0,5.78
1192,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-09-01,3.158,114.815,-0.011000000000000001,-0.002,5.282,33.433,2.0,5.78
1189,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-10-01,3.1689999999999996,114.573,-0.07200000000000001,0.011000000000000001,5.2010000000000005,32.539,2.0,5.78
1179,DP140005,UNITAPAH 5.78% Series 22 11.12.2026,2020-11-02,3.111,114.734,-0.012,-0.001,5.118,31.636999999999997,2.0,5.78
1295,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2019-08-01,4.082,109.772,-0.004,0.0,5.672999999999999,38.603,2.0,5.73
1283,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2019-09-03,3.8480000000000003,111.12,0.053,-0.011000000000000001,5.6,37.721,2.0,5.73
1269,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2019-10-01,3.9189999999999996,110.569,0.052000000000000005,-0.009000000000000001,5.52,36.799,2.0,5.73
1270,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2019-11-01,3.947,110.28200000000001,0.057999999999999996,-0.01,5.435,35.828,2.0,5.73
1265,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2019-12-02,3.943,110.193,-0.005,-0.001,5.352,34.891,2.0,5.73
1246,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-01-02,3.9210000000000003,110.208,-0.008,0.0,5.41,34.878,2.0,5.73
1239,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-02-03,3.688,111.469,0.047,-0.01,5.337000000000001,34.047,2.0,5.73
1237,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-03-02,3.465,112.675,0.111,-0.021,5.274,33.336999999999996,2.0,5.73
1233,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-04-01,4.056,109.084,0.237,-0.042,5.16,32.126999999999995,2.0,5.73
1230,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-05-04,3.523,112.025,0.132,-0.026000000000000002,5.101,31.462,2.0,5.73
1218,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-06-01,3.446,112.337,-0.049,0.006,5.03,30.701999999999998,2.0,5.73
1217,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-07-01,3.48,111.993,-0.005,0.0,5.0760000000000005,30.616,2.0,5.73
1208,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-08-03,3.187,113.486,-0.017,-0.001,5.001,29.816,2.0,5.73
1191,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-09-01,3.112,113.742,-0.013000000000000001,-0.002,4.927,29.035999999999998,2.0,5.73
1188,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-10-01,3.1310000000000002,113.45700000000001,-0.068,0.011000000000000001,4.845,28.197,2.0,5.73
1178,DP140028,UNITAPAH 5.73% Series 21 12.06.2026,2020-11-02,3.073,113.589,-0.012,-0.001,4.761,27.351,2.0,5.73
278,DQ080044,PIYS 0% 29.01.2021,2019-08-01,3.8310000000000004,103.18799999999999,-0.005,0.0,1.422,2.752,2.0,6.05
275,DQ080044,PIYS 0% 29.01.2021,2019-09-03,3.702,103.175,-0.018000000000000002,-0.005,1.335,2.469,2.0,6.05
272,DQ080044,PIYS 0% 29.01.2021,2019-10-01,3.6460000000000004,103.079,0.005,-0.008,1.26,2.24,2.0,6.05
273,DQ080044,PIYS 0% 29.01.2021,2019-11-01,3.654,102.876,-0.006999999999999999,0.0,1.178,1.9969999999999999,2.0,6.05
268,DQ080044,PIYS 0% 29.01.2021,2019-12-02,3.627,102.71700000000001,-0.017,-0.001,1.095,1.7690000000000001,2.0,6.05
264,DQ080044,PIYS 0% 29.01.2021,2020-01-02,3.588,102.566,-0.002,-0.01,1.012,1.555,2.0,6.05
261,DQ080044,PIYS 0% 29.01.2021,2020-02-03,3.502,102.448,-0.02,-0.001,0.955,1.3880000000000001,2.0,6.05
261,DQ080044,PIYS 0% 29.01.2021,2020-03-02,3.286,102.45299999999999,-0.012,-0.011000000000000001,0.88,1.215,2.0,6.05
260,DQ080044,PIYS 0% 29.01.2021,2020-04-01,3.363,102.16799999999999,0.019,-0.031,0.799,1.038,2.0,6.05
260,DQ080044,PIYS 0% 29.01.2021,2020-05-04,3.185,102.06299999999999,-0.013999999999999999,-0.021,0.71,0.861,2.0,6.05
253,DQ080044,PIYS 0% 29.01.2021,2020-06-01,2.897,102.04,-0.024,-0.001,0.636,0.7240000000000001,2.0,6.05
253,DQ080044,PIYS 0% 29.01.2021,2020-07-01,2.9010000000000002,101.786,-0.008,-0.001,0.5539999999999999,0.5870000000000001,2.0,6.05
252,DQ080044,PIYS 0% 29.01.2021,2020-08-03,2.6239999999999997,101.64399999999999,-0.037000000000000005,-0.001,0.48,0.461,2.0,6.05
248,DQ080044,PIYS 0% 29.01.2021,2020-09-01,2.541,101.41,-0.033,-0.011000000000000001,0.40299999999999997,0.326,2.0,6.05
245,DQ080044,PIYS 0% 29.01.2021,2020-10-01,2.565,101.118,-0.009000000000000001,-0.001,0.32299999999999995,0.209,2.0,6.05
241,DQ080044,PIYS 0% 29.01.2021,2020-11-02,2.4019999999999997,100.85799999999999,-0.026000000000000002,-0.013999999999999999,0.23800000000000002,0.113,2.0,6.05
1297,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2019-08-01,4.138,111.18299999999999,-0.003,0.0,6.329,48.401,2.0,5.82
1285,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2019-09-03,3.91,112.685,0.049,-0.009000000000000001,6.26,47.466,2.0,5.82
1271,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2019-10-01,3.99,112.014,0.07400000000000001,-0.011000000000000001,6.178,46.416000000000004,2.0,5.82
1272,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2019-11-01,4.013,111.742,0.066,-0.01,6.093,45.332,2.0,5.82
1267,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2019-12-02,4.011,111.647,-0.004,-0.001,6.01,44.285,2.0,5.82
1248,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-01-02,3.987,111.698,-0.006999999999999999,0.0,6.086,44.416000000000004,2.0,5.82
1241,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-02-03,3.741,113.25,0.062,-0.011000000000000001,6.018,43.541000000000004,2.0,5.82
1239,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-03-02,3.5039999999999996,114.75399999999999,0.11699999999999999,-0.019,5.96,42.798,2.0,5.82
1235,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-04-01,4.1610000000000005,110.215,0.251,-0.039,5.831,41.273999999999994,2.0,5.82
1232,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-05-04,3.596,113.82700000000001,0.18899999999999997,-0.031,5.7829999999999995,40.649,2.0,5.82
1220,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-06-01,3.52,114.205,-0.015,0.0,5.712999999999999,39.805,2.0,5.82
1219,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-07-01,3.555,113.829,-0.005,0.0,5.777,39.830999999999996,2.0,5.82
1210,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-08-03,3.2739999999999996,115.515,-0.022000000000000002,0.0,5.706,38.965,2.0,5.82
1193,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-09-01,3.2,115.84,-0.016,-0.001,5.632000000000001,38.092,2.0,5.82
1190,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-10-01,3.2060000000000004,115.62899999999999,-0.071,0.01,5.551,37.143,2.0,5.82
1180,DQ140004,UNITAPAH 5.82% Series 23 11.06.2027,2020-11-02,3.15,115.807,-0.011000000000000001,-0.001,5.468,36.187,2.0,5.82
1298,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2019-08-01,4.1610000000000005,111.954,-0.004,0.0,6.641,53.528999999999996,2.0,5.87
1286,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2019-09-03,3.938,113.51299999999999,0.037000000000000005,-0.006999999999999999,6.574,52.573,2.0,5.87
1272,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2019-10-01,4.019,112.803,0.086,-0.012,6.4910000000000005,51.461000000000006,2.0,5.87
1273,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2019-11-01,4.043,112.515,0.07,-0.01,6.405,50.32,2.0,5.87
1268,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2019-12-02,4.043,112.40799999999999,-0.01,0.0,6.322,49.218999999999994,2.0,5.87
1249,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-01-02,4.02,112.462,-0.008,0.0,6.407,49.431999999999995,2.0,5.87
1242,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-02-03,3.7680000000000002,114.163,0.06,-0.01,6.3420000000000005,48.54600000000001,2.0,5.87
1240,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-03-02,3.529,115.786,0.132,-0.02,6.2860000000000005,47.793,2.0,5.87
1236,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-04-01,4.209,110.809,0.253,-0.037000000000000005,6.149,46.093999999999994,2.0,5.87
1233,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-05-04,3.639,114.693,0.21100000000000002,-0.032,6.108,45.503,2.0,5.87
1221,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-06-01,3.563,115.10600000000001,0.006999999999999999,-0.003,6.039,44.621,2.0,5.87
1220,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-07-01,3.5980000000000003,114.71700000000001,-0.005,0.0,6.11,44.713,2.0,5.87
1211,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-08-03,3.323,116.488,-0.008,-0.002,6.041,43.821999999999996,2.0,5.87
1194,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-09-01,3.245,116.87799999999999,-0.016,-0.001,5.968999999999999,42.91,2.0,5.87
1191,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-10-01,3.248,116.68799999999999,-0.068,0.009000000000000001,5.888,41.909,2.0,5.87
1181,DQ140027,UNITAPAH 5.87% Series 24 10.12.2027,2020-11-02,3.19,116.90899999999999,-0.011000000000000001,-0.001,5.806,40.903,2.0,5.87
105,DR052766,SPRINT 0% 27.12.2019,2019-08-01,3.761,101.01100000000001,-0.006,0.0,0.39899999999999997,0.355,2.0,6.3
104,DR052766,SPRINT 0% 27.12.2019,2019-09-03,3.642,100.821,-0.027999999999999997,-0.003,0.31,0.249,2.0,6.3
102,DR052766,SPRINT 0% 27.12.2019,2019-10-01,3.6,100.63,-0.004,-0.011000000000000001,0.235,0.17,2.0,6.3
101,DR052766,SPRINT 0% 27.12.2019,2019-11-01,3.5639999999999996,100.41,-0.006999999999999999,-0.002,0.151,0.09699999999999999,2.0,6.3
96,DR052766,SPRINT 0% 27.12.2019,2019-12-02,3.5389999999999997,100.184,-0.023,0.001,0.067,0.038,2.0,6.3
279,DR080043,PIYS 0% 31.01.2022,2019-08-01,3.95,105.18299999999999,-0.006,0.0,2.311,6.659,2.0,6.15
276,DR080043,PIYS 0% 31.01.2022,2019-09-03,3.7769999999999997,105.40799999999999,0.004,-0.012,2.225,6.229,2.0,6.15
273,DR080043,PIYS 0% 31.01.2022,2019-10-01,3.763,105.274,-0.006,0.0,2.151,5.867000000000001,2.0,6.15
274,DR080043,PIYS 0% 31.01.2022,2019-11-01,3.753,105.113,-0.006,0.0,2.068,5.478,2.0,6.15
269,DR080043,PIYS 0% 31.01.2022,2019-12-02,3.7260000000000004,104.98700000000001,-0.016,-0.001,1.986,5.103,2.0,6.15
265,DR080043,PIYS 0% 31.01.2022,2020-01-02,3.7089999999999996,104.837,-0.012,0.0,1.903,4.742,2.0,6.15
262,DR080043,PIYS 0% 31.01.2022,2020-02-03,3.592,104.874,-0.001,-0.01,1.8730000000000002,4.5169999999999995,2.0,6.15
262,DR080043,PIYS 0% 31.01.2022,2020-03-02,3.3739999999999997,105.102,-0.003,-0.01,1.7990000000000002,4.212,2.0,6.15
261,DR080043,PIYS 0% 31.01.2022,2020-04-01,3.5989999999999998,104.479,0.048,-0.03,1.716,3.878,2.0,6.15
261,DR080043,PIYS 0% 31.01.2022,2020-05-04,3.31,104.762,0.009000000000000001,-0.022000000000000002,1.63,3.5469999999999997,2.0,6.15
254,DR080043,PIYS 0% 31.01.2022,2020-06-01,3.0980000000000003,104.91,-0.022000000000000002,-0.001,1.556,3.2760000000000002,2.0,6.15
254,DR080043,PIYS 0% 31.01.2022,2020-07-01,3.114,104.649,-0.008,0.0,1.475,2.99,2.0,6.15
253,DR080043,PIYS 0% 31.01.2022,2020-08-03,2.8160000000000003,104.837,-0.034,-0.001,1.429,2.778,2.0,6.15
249,DR080043,PIYS 0% 31.01.2022,2020-09-01,2.7030000000000003,104.745,-0.018000000000000002,-0.012,1.3519999999999999,2.5269999999999997,2.0,6.15
246,DR080043,PIYS 0% 31.01.2022,2020-10-01,2.7310000000000003,104.436,-0.009000000000000001,0.0,1.271,2.276,2.0,6.15
242,DR080043,PIYS 0% 31.01.2022,2020-11-02,2.6310000000000002,104.27600000000001,-0.015,-0.01,1.186,2.025,2.0,6.15
1300,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2019-08-01,4.215,113.37899999999999,-0.003,0.0,7.25,64.378,2.0,5.96
1288,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2019-09-03,3.997,115.07799999999999,0.018000000000000002,-0.004,7.187,63.398999999999994,2.0,5.96
1274,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2019-10-01,4.075,114.33,0.079,-0.01,7.102,62.167,2.0,5.96
1275,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2019-11-01,4.101,114.01,0.079,-0.01,7.016,60.911,2.0,5.96
1270,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2019-12-02,4.1,113.913,-0.01,0.0,6.933,59.711000000000006,2.0,5.96
1251,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-01-02,4.078,113.98200000000001,-0.006999999999999999,0.0,7.034,60.105,2.0,5.96
1244,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-02-03,3.815,115.985,0.069,-0.01,6.976,59.222,2.0,5.96
1242,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-03-02,3.576,117.819,0.151,-0.02,6.926,58.463,2.0,5.96
1238,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-04-01,4.284,112.054,0.228,-0.03,6.771,56.373000000000005,2.0,5.96
1235,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-05-04,3.72,116.36200000000001,0.247,-0.033,6.7410000000000005,55.872,2.0,5.96
1223,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-06-01,3.64,116.87799999999999,0.043,-0.006999999999999999,6.6739999999999995,54.928000000000004,2.0,5.96
1222,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-07-01,3.68,116.42399999999999,-0.005,0.0,6.761,55.161,2.0,5.96
1213,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-08-03,3.4160000000000004,118.35600000000001,0.043,-0.008,6.697,54.235,2.0,5.96
1196,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-09-01,3.3369999999999997,118.83,-0.038,0.002,6.626,53.248000000000005,2.0,5.96
1193,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-10-01,3.343,118.62,-0.053,0.006,6.545,52.137,2.0,5.96
1183,DR140025,UNITAPAH 5.96% Series 26 12.12.2028,2020-11-02,3.2880000000000003,118.87799999999999,-0.025,0.001,6.462999999999999,51.034,2.0,5.96
1299,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2019-08-01,4.186,112.72399999999999,-0.003,0.0,6.952000000000001,58.915,2.0,5.92
1287,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2019-09-03,3.966,114.352,0.025,-0.005,6.8870000000000005,57.943999999999996,2.0,5.92
1273,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2019-10-01,4.0489999999999995,113.59299999999999,0.083,-0.011000000000000001,6.803,56.766999999999996,2.0,5.92
1274,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2019-11-01,4.074,113.289,0.07400000000000001,-0.01,6.7170000000000005,55.568000000000005,2.0,5.92
1269,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2019-12-02,4.072,113.198,-0.011000000000000001,0.0,6.6339999999999995,54.418,2.0,5.92
1250,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-01-02,4.051,113.249,-0.006999999999999999,0.0,6.727,54.718,2.0,5.92
1243,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-02-03,3.792,115.111,0.065,-0.01,6.665,53.831,2.0,5.92
1241,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-03-02,3.553,116.84100000000001,0.142,-0.02,6.612,53.071000000000005,2.0,5.92
1237,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-04-01,4.249,111.456,0.245,-0.034,6.4670000000000005,51.183,2.0,5.92
1234,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-05-04,3.68,115.572,0.233,-0.033,6.431,50.633,2.0,5.92
1222,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-06-01,3.603,116.02799999999999,0.024,-0.005,6.3629999999999995,49.717,2.0,5.92
1221,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-07-01,3.64,115.611,0.003,-0.001,6.442,49.879,2.0,5.92
1212,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-08-03,3.3710000000000004,117.462,0.016,-0.005,6.376,48.968,2.0,5.92
1195,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-09-01,3.2939999999999996,117.884,-0.028999999999999998,0.001,6.303999999999999,48.013999999999996,2.0,5.92
1192,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-10-01,3.2969999999999997,117.695,-0.057999999999999996,0.006999999999999999,6.223,46.958999999999996,2.0,5.92
1182,DR140026,UNITAPAH 5.92% Series 25 12.06.2028,2020-11-02,3.24,117.939,-0.01,-0.001,6.141,45.903999999999996,2.0,5.92
